id,date,customer_id,product_id,quantity,amount,discount,status,region
2487,2025-12-10,66,11,6,149.94,0,refunded,East
2488,2025-08-05,156,25,9,629.91,0,refunded,West
2489,2024-01-27,122,14,3,12.72,0.15,completed,North
2490,2025-05-04,85,9,1,67.99,0.15,refunded,South
2491,2025-07-03,66,15,10,99.9,0,pending,East
2492,2025-10-16,173,19,4,2719.97,0.15,completed,South
2493,2025-06-21,180,8,6,539.94,0,completed,East
2494,2025-07-29,44,6,2,53.98,0.1,completed,South
2495,2025-11-09,167,12,4,13.57,0.15,completed,South
2496,2025-12-22,75,19,3,2279.97,0.05,pending,East
2497,2024-05-10,142,20,7,398.93,0.05,pending,North
2498,2024-02-13,169,25,2,139.98,0,completed,West
2499,2025-07-30,57,2,4,2399.96,0,refunded,East
2500,2025-06-29,32,17,2,759.98,0.05,completed,North
2501,2024-12-22,11,12,10,39.9,0,completed,South
2502,2024-03-27,188,8,4,341.96,0.05,pending,North
2503,2025-03-01,13,12,6,22.74,0.05,completed,West
2504,2025-06-30,27,12,2,7.98,0,pending,North
2505,2024-11-03,35,14,10,49.9,0,pending,South
2506,2025-06-15,147,11,10,237.4,0.05,completed,East
2507,2024-05-21,108,16,7,1574.94,0.1,refunded,East
2508,2025-11-18,106,12,9,30.52,0.15,completed,North
2509,2024-11-19,81,7,7,356.94,0.15,refunded,North
2510,2024-08-25,61,2,1,599.99,0,completed,South
2511,2025-02-15,61,12,8,31.92,0,completed,South
2512,2024-08-17,144,5,1,269.99,0.1,completed,North
2513,2025-09-16,38,5,10,2999.9,0,completed,North
2514,2024-08-08,47,5,5,1349.96,0.1,completed,North
2515,2025-01-06,156,4,3,449.97,0,pending,West
2516,2024-08-02,133,10,6,611.95,0.15,completed,South
2517,2025-09-27,172,10,7,755.94,0.1,completed,West
2518,2024-09-18,110,20,5,284.95,0.05,refunded,West
2519,2025-11-15,6,6,8,239.92,0,completed,East
2520,2025-04-09,39,8,10,899.9,0,refunded,South
2521,2024-03-11,48,18,2,299.98,0,pending,South
2522,2024-08-01,13,5,3,854.97,0.05,completed,West
2523,2025-02-03,112,16,8,1899.92,0.05,refunded,East
2524,2024-07-07,2,24,2,999.98,0,completed,South
2525,2024-12-13,50,24,9,3824.92,0.15,completed,East
2526,2024-12-09,32,4,10,1424.9,0.05,pending,North
2527,2024-12-05,134,11,1,24.99,0,completed,East
2528,2025-05-21,199,15,2,16.98,0.15,refunded,South
2529,2024-02-22,138,17,10,3999.9,0,pending,West
2530,2025-12-21,136,24,2,999.98,0,pending,West
2531,2025-05-15,62,23,8,575.93,0.1,completed,North
2532,2025-06-23,18,2,1,539.99,0.1,pending,East
2533,2025-01-26,131,7,1,59.99,0,completed,North
2534,2025-07-20,63,5,3,854.97,0.05,pending,East
2535,2025-03-28,95,12,5,18.95,0.05,completed,North
2536,2025-12-07,107,1,2,1619.98,0.1,refunded,South
2537,2025-03-22,188,14,5,23.7,0.05,refunded,North
2538,2024-06-12,86,15,3,29.97,0,completed,West
2539,2025-06-25,139,12,5,16.96,0.15,completed,West
2540,2024-10-15,101,17,9,3599.91,0,refunded,South
2541,2024-07-08,21,16,7,1574.94,0.1,completed,South
2542,2024-09-01,146,22,2,79.98,0,refunded,West
2543,2025-06-03,121,5,6,1529.95,0.15,completed,East
2544,2024-02-09,195,15,9,89.91,0,completed,South
2545,2024-12-25,27,6,10,284.9,0.05,completed,North
2546,2025-04-10,8,8,3,269.97,0,refunded,East
2547,2025-09-22,178,10,5,599.95,0,completed,West
2548,2024-12-15,61,3,8,2799.92,0,completed,South
2549,2024-06-18,175,21,1,129.99,0,completed,South
2550,2025-03-07,89,6,10,299.9,0,refunded,East
2551,2025-03-12,83,8,10,854.9,0.05,completed,West
2552,2025-07-13,167,14,7,34.93,0,pending,South
2553,2025-01-26,162,17,8,3199.92,0,completed,South
2554,2024-11-14,14,7,6,323.95,0.1,completed,East
2555,2025-11-22,18,20,10,599.9,0,completed,East
2556,2025-03-02,116,10,1,107.99,0.1,completed,West
2557,2025-09-25,90,23,2,151.98,0.05,completed,East
2558,2025-12-21,96,16,4,999.96,0,completed,West
2559,2024-08-10,44,8,1,89.99,0,completed,South
2560,2024-09-29,111,12,2,7.58,0.05,refunded,South
2561,2025-08-14,86,3,4,1259.96,0.1,completed,West
2562,2024-03-14,46,7,5,299.95,0,pending,North
2563,2025-02-15,150,16,2,424.98,0.15,completed,South
2564,2025-09-30,189,15,7,59.44,0.15,completed,South
2565,2024-04-04,74,18,2,284.98,0.05,refunded,South
2566,2024-07-15,68,1,3,2699.97,0,completed,East
2567,2024-03-05,77,18,1,142.49,0.05,completed,West
2568,2024-12-25,80,23,5,339.96,0.15,completed,East
2569,2025-08-27,20,6,6,170.94,0.05,completed,South
2570,2025-04-08,54,1,10,8549.9,0.05,completed,East
2571,2025-04-12,16,20,5,299.95,0,refunded,South
2572,2024-12-02,148,5,7,2099.93,0,completed,North
2573,2025-10-20,180,25,10,699.9,0,completed,East
2574,2025-08-28,78,2,2,1079.98,0.1,completed,North
2575,2025-12-13,99,13,2,29.98,0,completed,South
2576,2024-02-18,52,22,8,303.92,0.05,pending,North
2577,2025-09-05,43,25,5,332.45,0.05,completed,South
2578,2024-02-26,148,8,9,728.92,0.1,pending,North
2579,2024-08-29,33,17,7,2379.94,0.15,completed,South
2580,2025-05-29,90,12,2,6.78,0.15,completed,East
2581,2025-04-13,177,12,5,19.95,0,completed,East
2582,2025-01-03,45,22,9,323.92,0.1,completed,South
2583,2024-12-02,102,19,4,3199.96,0,completed,West
2584,2024-08-20,92,5,7,2099.93,0,completed,North
2585,2024-08-25,135,16,4,849.97,0.15,completed,South
2586,2025-09-23,194,4,2,254.98,0.15,completed,West
2587,2025-11-09,45,6,10,299.9,0,completed,South
2588,2024-09-24,118,1,7,6299.93,0,completed,South
2589,2025-04-16,75,16,5,1124.96,0.1,completed,East
2590,2025-11-01,72,17,5,1999.95,0,completed,North
2591,2025-11-29,16,6,2,56.98,0.05,refunded,South
2592,2025-10-19,194,1,9,7289.92,0.1,completed,West
2593,2025-09-07,121,10,6,647.95,0.1,completed,East
2594,2025-03-30,178,18,5,749.95,0,completed,West
2595,2024-10-08,133,19,5,3999.95,0,completed,South
2596,2025-07-13,189,8,7,535.44,0.15,refunded,South
2597,2024-06-27,188,1,10,8549.9,0.05,refunded,North
2598,2024-06-16,53,7,3,179.97,0,completed,East
2599,2024-05-06,96,14,2,9.98,0,refunded,West
2600,2025-12-19,141,3,4,1399.96,0,completed,East
2601,2024-04-22,68,21,6,779.94,0,refunded,East
2602,2024-07-05,2,13,7,99.68,0.05,completed,South
2603,2025-09-16,15,2,4,2039.97,0.15,completed,West
2604,2024-09-03,113,17,6,2399.94,0,completed,South
2605,2024-01-03,93,17,2,799.98,0,completed,West
2606,2025-06-22,19,16,5,1124.96,0.1,pending,East
2607,2024-10-02,70,15,6,59.94,0,completed,West
2608,2024-03-17,5,1,5,3824.96,0.15,completed,North
2609,2024-04-23,167,1,1,899.99,0,completed,South
2610,2025-09-25,98,17,10,3599.91,0.1,refunded,West
2611,2025-03-08,101,18,5,674.96,0.1,refunded,South
2612,2024-08-14,164,25,7,489.93,0,completed,East
2613,2025-05-20,126,16,8,1899.92,0.05,completed,North
2614,2025-08-13,188,21,5,584.96,0.1,completed,North
2615,2024-05-18,25,21,3,389.97,0,completed,South
2616,2024-09-23,18,19,4,2879.96,0.1,completed,East
2617,2024-06-06,61,22,8,319.92,0,completed,South
2618,2025-07-12,128,24,2,999.98,0,pending,South
2619,2025-03-03,121,20,1,59.99,0,completed,East
2620,2025-11-23,26,25,3,209.97,0,pending,West
2621,2024-01-16,63,5,5,1349.96,0.1,refunded,East
2622,2024-08-28,119,19,10,7999.9,0,pending,South
2623,2024-09-08,27,10,5,539.95,0.1,completed,North
2624,2024-04-26,50,25,5,349.95,0,pending,East
2625,2025-12-06,98,25,3,209.97,0,completed,West
2626,2025-02-18,180,10,4,479.96,0,refunded,East
2627,2025-07-25,184,5,7,1994.93,0.05,refunded,East
2628,2024-06-03,79,20,1,50.99,0.15,completed,North
2629,2024-10-17,56,9,5,359.95,0.1,completed,South
2630,2025-04-07,162,5,4,1199.96,0,completed,South
2631,2025-11-05,146,15,10,99.9,0,completed,West
2632,2024-09-09,76,23,3,203.97,0.15,completed,West
2633,2024-06-14,139,3,5,1574.96,0.1,completed,West
2634,2024-12-30,178,5,4,1199.96,0,pending,West
2635,2025-12-12,129,17,5,1699.96,0.15,completed,South
2636,2025-05-03,162,18,6,899.94,0,completed,South
2637,2025-01-06,84,8,8,683.92,0.05,completed,South
2638,2025-01-01,122,25,2,139.98,0,completed,North
2639,2025-02-07,47,18,6,899.94,0,completed,North
2640,2025-09-20,20,9,5,399.95,0,completed,South
2641,2024-05-11,169,21,5,552.46,0.15,completed,West
2642,2025-07-22,154,20,4,227.96,0.05,refunded,South
2643,2025-10-02,75,7,8,479.92,0,completed,East
2644,2025-08-13,144,19,10,7999.9,0,completed,North
2645,2024-04-01,161,17,7,2799.93,0,completed,East
2646,2024-11-12,46,1,10,8549.9,0.05,completed,North
2647,2024-03-12,92,4,1,142.49,0.05,completed,North
2648,2024-07-28,165,12,6,23.94,0,completed,South
2649,2025-10-06,8,21,6,740.94,0.05,completed,East
2650,2025-03-31,189,18,9,1349.91,0,pending,South
2651,2025-01-29,56,1,9,6884.92,0.15,completed,South
2652,2024-10-06,110,11,6,149.94,0,completed,West
2653,2024-04-07,59,11,1,24.99,0,completed,North
2654,2024-03-04,156,21,1,110.49,0.15,refunded,West
2655,2025-01-29,159,2,8,4799.92,0,completed,East
2656,2024-05-03,129,8,9,809.91,0,completed,South
2657,2024-09-13,83,21,10,1299.9,0,refunded,West
2658,2024-01-08,166,4,8,1199.92,0,completed,West
2659,2025-04-10,140,4,5,749.95,0,completed,East
2660,2024-12-09,170,8,5,449.95,0,pending,West
2661,2024-03-09,155,3,10,3499.9,0,completed,South
2662,2025-02-15,18,12,4,15.16,0.05,completed,East
2663,2024-08-28,98,18,5,712.45,0.05,completed,West
2664,2024-07-15,87,14,3,13.47,0.1,completed,South
2665,2025-06-04,75,11,9,191.17,0.15,completed,East
2666,2025-04-15,165,16,5,1124.96,0.1,completed,South
2667,2024-12-10,141,1,6,4589.95,0.15,pending,East
2668,2025-12-19,45,5,10,2699.91,0.1,completed,South
2669,2025-09-28,124,18,8,1019.93,0.15,pending,East
2670,2025-06-04,16,4,3,382.47,0.15,completed,South
2671,2024-12-21,183,13,2,29.98,0,refunded,East
2672,2024-06-07,190,2,3,1709.97,0.05,completed,West
2673,2025-07-18,96,11,4,99.96,0,pending,West
2674,2024-12-12,154,25,10,594.91,0.15,completed,South
2675,2024-08-04,92,12,1,3.99,0,completed,North
2676,2025-03-18,31,17,10,3999.9,0,completed,South
2677,2024-06-14,43,19,3,2399.97,0,completed,South
2678,2025-10-11,110,3,4,1259.96,0.1,completed,West
2679,2025-09-08,81,16,3,749.97,0,completed,North
2680,2024-10-18,55,24,3,1499.97,0,refunded,South
2681,2024-04-25,52,23,6,479.94,0,completed,North
2682,2025-01-30,95,6,3,76.47,0.15,completed,North
2683,2025-08-03,151,3,2,699.98,0,completed,North
2684,2025-12-12,83,23,1,79.99,0,pending,West
2685,2025-12-02,149,6,6,152.95,0.15,completed,East
2686,2025-06-26,182,23,5,399.95,0,completed,North
2687,2024-11-11,116,2,6,3599.94,0,completed,West
2688,2025-11-01,7,12,9,32.32,0.1,pending,West
2689,2025-06-16,199,25,7,440.94,0.1,pending,South
2690,2025-07-02,22,24,7,3499.93,0,pending,North
2691,2024-03-12,122,7,1,56.99,0.05,completed,North
2692,2025-04-05,67,11,3,74.97,0,pending,North
2693,2025-03-21,23,15,8,71.93,0.1,completed,East
2694,2024-06-25,161,15,6,59.94,0,completed,East
2695,2025-12-17,113,24,10,4999.9,0,completed,South
2696,2024-08-25,184,6,10,269.91,0.1,completed,East
2697,2024-08-23,46,22,10,339.92,0.15,pending,North
2698,2024-02-27,134,22,5,199.95,0,completed,East
2699,2025-12-24,194,19,5,3799.95,0.05,completed,West
2700,2025-04-17,32,2,4,2279.96,0.05,completed,North
2701,2024-05-10,124,5,5,1274.96,0.15,completed,East
2702,2025-04-02,61,23,8,639.92,0,completed,South
2703,2025-03-16,56,19,1,759.99,0.05,pending,South
2704,2024-06-22,102,9,6,479.94,0,completed,West
2705,2025-11-27,157,25,8,475.93,0.15,refunded,East
2706,2025-09-10,84,14,6,29.94,0,completed,South
2707,2025-07-13,71,10,2,239.98,0,completed,West
2708,2025-12-03,10,23,7,559.93,0,completed,West
2709,2024-09-17,160,1,10,7649.91,0.15,completed,North
2710,2024-10-20,51,11,2,44.98,0.1,refunded,South
2711,2025-04-08,65,22,1,39.99,0,refunded,North
2712,2025-06-15,189,5,8,2399.92,0,completed,South
2713,2024-11-13,88,10,10,1199.9,0,completed,West
2714,2025-05-15,135,4,10,1499.9,0,refunded,South
2715,2024-03-27,37,3,6,1889.95,0.1,completed,South
2716,2024-08-01,191,24,10,4999.9,0,completed,South
2717,2024-11-19,44,1,9,8099.91,0,completed,South
2718,2024-05-14,97,17,1,399.99,0,pending,South
2719,2024-03-11,52,23,3,227.97,0.05,refunded,North
2720,2024-01-17,14,13,2,29.98,0,refunded,East
2721,2025-04-04,69,12,8,31.92,0,completed,South
2722,2025-01-19,87,7,10,569.9,0.05,pending,South
2723,2024-01-30,85,8,5,427.45,0.05,completed,South
2724,2024-08-11,142,5,3,899.97,0,completed,North
2725,2024-12-26,72,21,9,1169.91,0,completed,North
2726,2024-08-27,178,1,4,3599.96,0,refunded,West
2727,2024-05-11,102,6,6,179.94,0,completed,West
2728,2025-04-03,99,8,10,809.91,0.1,completed,South
2729,2025-03-17,136,7,10,599.9,0,completed,West
2730,2024-11-07,84,24,6,2699.95,0.1,completed,South
2731,2024-03-12,89,3,3,997.47,0.05,completed,East
2732,2024-02-24,153,8,7,629.93,0,completed,North
2733,2025-02-10,110,2,10,5999.9,0,completed,West
2734,2024-06-17,154,5,6,1619.95,0.1,completed,South
2735,2025-03-29,132,7,4,239.96,0,completed,West
2736,2024-02-21,32,9,1,71.99,0.1,completed,North
2737,2024-04-13,164,5,8,2279.92,0.05,completed,East
2738,2024-01-14,21,24,9,4274.91,0.05,completed,South
2739,2025-05-11,128,16,1,249.99,0,completed,South
2740,2025-06-07,39,9,7,559.93,0,refunded,South
2741,2024-12-03,16,19,2,1599.98,0,completed,South
2742,2025-12-27,12,23,9,611.92,0.15,completed,East
2743,2024-07-21,140,3,1,297.49,0.15,completed,East
2744,2025-07-23,18,24,7,3149.94,0.1,completed,East
2745,2025-07-05,164,10,3,341.97,0.05,pending,East
2746,2025-06-27,31,22,4,159.96,0,completed,South
2747,2024-07-10,100,9,3,215.97,0.1,completed,North
2748,2024-07-08,180,23,5,399.95,0,completed,East
2749,2025-11-21,14,5,3,854.97,0.05,completed,East
2750,2024-07-26,59,11,3,74.97,0,completed,North
2751,2024-12-04,129,19,1,759.99,0.05,pending,South
2752,2025-04-02,109,17,4,1519.96,0.05,completed,South
2753,2025-09-02,77,6,3,89.97,0,completed,West
2754,2024-06-28,131,1,1,809.99,0.1,completed,North
2755,2025-07-11,200,6,8,215.93,0.1,completed,South
2756,2024-10-03,67,5,7,1889.94,0.1,completed,North
2757,2025-11-16,15,2,8,4559.92,0.05,refunded,West
2758,2025-11-08,41,5,4,1199.96,0,refunded,North
2759,2024-08-13,69,2,10,5699.9,0.05,completed,South
2760,2024-06-08,47,22,9,341.91,0.05,completed,North
2761,2024-07-19,187,22,5,199.95,0,completed,North
2762,2024-10-05,116,23,3,239.97,0,pending,West
2763,2025-09-01,134,24,2,949.98,0.05,completed,East
2764,2024-07-01,46,9,2,159.98,0,completed,North
2765,2025-01-10,119,25,8,531.92,0.05,completed,South
2766,2025-07-24,148,12,9,35.91,0,refunded,North
2767,2025-04-19,91,3,8,2799.92,0,completed,South
2768,2024-06-19,42,18,8,1139.92,0.05,pending,South
2769,2025-12-03,120,8,8,611.93,0.15,completed,North
2770,2024-04-21,49,10,3,323.97,0.1,completed,West
2771,2025-06-03,17,22,5,199.95,0,completed,South
2772,2024-01-27,167,5,8,2279.92,0.05,pending,South
2773,2025-06-09,64,17,9,3599.91,0,completed,West
2774,2025-12-27,187,17,9,3599.91,0,completed,North
2775,2024-09-06,77,19,7,5599.93,0,completed,West
2776,2024-01-07,152,25,7,489.93,0,completed,South
2777,2025-09-02,17,3,8,2379.93,0.15,refunded,South
2778,2024-03-18,29,10,10,1199.9,0,completed,West
2779,2025-05-24,15,2,7,3989.93,0.05,completed,West
2780,2025-08-01,20,10,3,359.97,0,completed,South
2781,2025-06-06,57,4,7,1049.93,0,completed,East
2782,2024-04-10,162,9,2,159.98,0,completed,South
2783,2024-11-15,21,24,10,4999.9,0,completed,South
2784,2025-05-07,182,7,10,599.9,0,pending,North
2785,2024-02-27,143,18,10,1499.9,0,completed,North
2786,2025-01-06,109,14,4,18.96,0.05,completed,South
2787,2024-04-13,111,20,10,599.9,0,pending,South
2788,2025-03-26,55,13,1,14.99,0,completed,South
2789,2024-03-26,13,11,10,249.9,0,completed,West
2790,2025-03-13,159,21,2,259.98,0,completed,East
2791,2024-07-19,99,3,8,2519.93,0.1,completed,South
2792,2025-05-27,91,25,2,139.98,0,pending,South
2793,2025-02-05,4,21,9,1169.91,0,completed,West
2794,2024-09-27,26,2,8,4799.92,0,completed,West
2795,2024-01-01,136,17,3,1019.97,0.15,completed,West
2796,2024-01-06,35,20,6,359.94,0,completed,South
2797,2024-12-15,131,18,8,1079.93,0.1,refunded,North
2798,2024-03-17,64,1,1,764.99,0.15,completed,West
2799,2024-10-15,150,21,9,1052.92,0.1,completed,South
2800,2025-03-21,123,3,3,997.47,0.05,pending,West
2801,2024-11-06,22,4,6,899.94,0,completed,North
2802,2025-07-08,155,13,9,121.42,0.1,completed,South
2803,2025-04-02,183,23,8,639.92,0,completed,East
2804,2025-06-17,95,12,4,15.96,0,completed,North
2805,2024-07-06,176,8,4,359.96,0,completed,East
2806,2024-09-09,160,23,7,559.93,0,completed,North
2807,2024-11-28,32,6,6,161.95,0.1,completed,North
2808,2024-03-30,154,16,7,1487.44,0.15,completed,South
2809,2024-04-26,93,18,7,1049.93,0,completed,West
2810,2025-09-14,48,19,8,5439.93,0.15,completed,South
2811,2024-06-10,200,6,9,269.91,0,pending,South
2812,2024-06-27,68,4,4,599.96,0,pending,East
2813,2025-09-30,95,19,7,5039.94,0.1,completed,North
2814,2025-07-24,191,25,1,69.99,0,completed,South
2815,2025-11-05,77,10,10,1199.9,0,completed,West
2816,2025-06-25,68,8,8,719.92,0,completed,East
2817,2024-10-11,164,25,9,629.91,0,refunded,East
2818,2025-12-12,139,3,9,2992.41,0.05,pending,West
2819,2024-01-06,199,2,3,1799.97,0,completed,South
2820,2024-01-19,56,3,1,349.99,0,completed,South
2821,2025-08-27,5,5,1,299.99,0,completed,North
2822,2024-11-20,137,9,7,559.93,0,completed,East
2823,2025-12-05,117,7,2,119.98,0,completed,South
2824,2025-12-07,121,7,9,485.92,0.1,refunded,East
2825,2025-07-02,100,9,7,531.93,0.05,completed,North
2826,2024-07-18,136,13,8,107.93,0.1,completed,West
2827,2024-12-07,179,23,7,559.93,0,completed,South
2828,2024-10-02,7,24,3,1274.97,0.15,refunded,West
2829,2025-09-12,87,17,9,3419.91,0.05,completed,South
2830,2025-04-15,17,14,6,29.94,0,completed,South
2831,2024-12-02,164,8,4,359.96,0,pending,East
2832,2025-12-29,111,3,5,1574.96,0.1,completed,South
2833,2024-05-20,154,8,7,629.93,0,completed,South
2834,2024-05-27,189,15,5,49.95,0,refunded,South
2835,2025-05-10,162,20,8,479.92,0,completed,South
2836,2025-03-31,86,4,9,1349.91,0,completed,West
2837,2024-09-21,18,25,3,209.97,0,completed,East
2838,2024-02-19,45,8,10,764.91,0.15,completed,South
2839,2025-09-02,192,18,6,854.94,0.05,completed,West
2840,2025-03-01,44,1,5,4499.95,0,completed,South
2841,2025-04-03,43,3,5,1662.45,0.05,completed,South
2842,2024-05-26,88,20,4,239.96,0,completed,West
2843,2025-04-03,189,1,10,8549.9,0.05,completed,South
2844,2025-06-25,180,23,2,159.98,0,completed,East
2845,2025-11-08,48,5,4,1199.96,0,refunded,South
2846,2025-07-05,38,16,7,1749.93,0,refunded,North
2847,2024-10-03,91,24,10,4249.91,0.15,pending,South
2848,2025-09-18,117,23,10,719.91,0.1,completed,South
2849,2024-05-11,84,18,10,1274.91,0.15,completed,South
2850,2025-04-14,142,7,7,398.93,0.05,completed,North
2851,2024-01-02,31,8,1,89.99,0,completed,South
2852,2024-08-03,178,24,6,2699.95,0.1,completed,West
2853,2025-12-05,30,22,4,159.96,0,completed,North
2854,2024-12-24,143,10,9,917.92,0.15,refunded,North
2855,2025-07-30,98,22,8,319.92,0,completed,West
2856,2024-09-05,198,1,10,8999.9,0,completed,East
2857,2025-09-18,93,5,1,284.99,0.05,pending,West
2858,2024-05-07,32,22,6,239.94,0,refunded,North
2859,2025-03-14,159,19,9,7199.91,0,refunded,East
2860,2024-10-29,170,25,9,629.91,0,completed,West
2861,2025-12-30,108,6,5,142.45,0.05,completed,East
2862,2025-02-22,66,11,4,89.96,0.1,completed,East
2863,2024-09-07,171,17,10,3999.9,0,completed,South
2864,2024-10-24,112,25,3,188.97,0.1,completed,East
2865,2025-09-07,144,1,9,6884.92,0.15,completed,North
2866,2025-12-21,106,24,10,4499.91,0.1,completed,North
2867,2025-09-19,61,7,2,107.98,0.1,completed,South
2868,2025-10-14,163,8,10,809.91,0.1,completed,West
2869,2025-11-21,156,2,9,5129.91,0.05,refunded,West
2870,2024-02-29,199,11,7,157.44,0.1,pending,South
2871,2024-01-28,40,21,5,649.95,0,pending,East
2872,2025-05-26,182,23,7,559.93,0,completed,North
2873,2024-06-02,1,20,4,215.96,0.1,completed,South
2874,2024-03-31,11,21,8,987.92,0.05,pending,South
2875,2025-03-31,197,23,1,75.99,0.05,refunded,West
2876,2024-12-02,97,10,8,911.92,0.05,pending,South
2877,2024-09-18,74,17,4,1599.96,0,completed,South
2878,2024-06-03,198,15,2,18.98,0.05,completed,East
2879,2025-01-18,18,17,10,3999.9,0,completed,East
2880,2025-11-03,156,6,1,29.99,0,completed,West
2881,2025-05-24,10,3,5,1749.95,0,completed,West
2882,2025-05-04,121,2,5,2549.96,0.15,refunded,East
2883,2024-03-15,52,15,2,18.98,0.05,completed,North
2884,2024-03-19,136,14,2,9.98,0,completed,West
2885,2025-07-22,4,21,7,818.94,0.1,completed,West
2886,2025-08-12,17,12,6,23.94,0,completed,South
2887,2024-07-22,6,9,10,799.9,0,completed,East
2888,2024-06-18,186,14,10,42.42,0.15,refunded,South
2889,2024-07-02,78,19,2,1599.98,0,pending,North
2890,2025-01-14,143,3,4,1329.96,0.05,completed,North
2891,2025-11-11,88,12,1,3.99,0,completed,West
2892,2024-04-06,28,2,4,2399.96,0,completed,South
2893,2024-12-04,110,16,2,499.98,0,refunded,West
2894,2024-02-13,40,25,4,265.96,0.05,completed,East
2895,2024-11-04,144,18,10,1499.9,0,completed,North
2896,2025-01-11,76,4,10,1424.9,0.05,pending,West
2897,2024-09-27,138,20,9,485.92,0.1,refunded,West
2898,2025-10-15,34,11,8,189.92,0.05,completed,East
2899,2025-01-12,73,13,6,80.95,0.1,completed,East
2900,2024-01-10,153,4,8,1079.93,0.1,completed,North
2901,2024-07-17,94,11,2,42.48,0.15,pending,West
2902,2024-05-19,171,21,7,909.93,0,completed,South
2903,2025-04-20,76,14,4,19.96,0,completed,West
2904,2024-07-21,4,14,9,44.91,0,completed,West
2905,2025-07-29,186,11,3,74.97,0,pending,South
2906,2025-10-28,150,21,9,1169.91,0,completed,South
2907,2024-01-02,195,18,9,1282.41,0.05,completed,South
2908,2025-04-15,69,16,2,499.98,0,pending,South
2909,2024-11-23,28,20,3,161.97,0.1,completed,South
2910,2024-11-07,155,8,6,485.95,0.1,completed,South
2911,2025-02-12,184,2,2,1199.98,0,refunded,East
2912,2025-12-05,93,22,2,75.98,0.05,completed,West
2913,2024-06-22,100,4,9,1349.91,0,pending,North
2914,2024-10-06,155,13,3,38.22,0.15,completed,South
2915,2025-12-14,190,17,5,1999.95,0,completed,West
2916,2025-09-28,66,8,9,809.91,0,refunded,East
2917,2025-04-05,8,10,4,479.96,0,refunded,East
2918,2024-07-31,83,7,1,59.99,0,completed,West
2919,2024-06-08,114,9,5,399.95,0,completed,South
2920,2024-01-16,60,7,7,377.94,0.1,refunded,North
2921,2024-01-19,50,23,4,319.96,0,completed,East
2922,2024-02-22,120,18,9,1349.91,0,completed,North
2923,2025-01-12,112,19,8,6079.92,0.05,refunded,East
2924,2025-11-15,36,21,1,129.99,0,pending,West
2925,2025-09-28,120,5,3,899.97,0,completed,North
2926,2025-05-26,20,21,7,864.43,0.05,pending,South
2927,2024-02-08,46,3,2,699.98,0,completed,North
2928,2025-10-06,143,12,4,15.96,0,pending,North
2929,2024-09-11,118,13,3,40.47,0.1,completed,South
2930,2025-01-17,181,1,4,3599.96,0,completed,West
2931,2024-01-07,98,21,4,519.96,0,completed,West
2932,2024-12-06,51,17,9,3239.92,0.1,completed,South
2933,2025-11-03,169,15,5,49.95,0,completed,West
2934,2024-11-09,145,5,6,1619.95,0.1,completed,South
2935,2024-05-02,5,5,9,2699.91,0,completed,North
2936,2024-02-14,66,1,7,6299.93,0,completed,East
2937,2024-04-04,151,9,5,379.95,0.05,completed,North
2938,2025-08-10,61,18,8,1199.92,0,completed,South
2939,2025-01-18,176,8,5,382.46,0.15,pending,East
2940,2025-12-14,29,14,1,4.49,0.1,refunded,West
2941,2025-01-05,10,12,9,34.11,0.05,pending,West
2942,2024-05-20,166,6,5,134.95,0.1,refunded,West
2943,2025-11-02,111,21,6,779.94,0,pending,South
2944,2024-06-16,156,9,1,75.99,0.05,pending,West
2945,2024-03-31,2,1,6,5399.94,0,completed,South
2946,2024-03-28,198,13,4,59.96,0,completed,East
2947,2025-05-16,180,13,4,59.96,0,completed,East
2948,2024-01-19,11,25,6,356.95,0.15,refunded,South
2949,2025-05-30,48,24,7,3499.93,0,completed,South
2950,2025-01-23,17,21,8,1039.92,0,completed,South
2951,2025-09-14,155,10,7,839.93,0,pending,South
2952,2025-01-30,75,3,9,2677.42,0.15,pending,East
2953,2025-10-18,199,18,5,637.46,0.15,completed,South
2954,2024-09-06,61,25,3,209.97,0,completed,South
2955,2025-02-26,59,6,5,127.46,0.15,completed,North
2956,2025-03-09,45,21,7,909.93,0,pending,South
2957,2024-10-28,42,3,7,2327.43,0.05,completed,South
2958,2024-08-22,25,7,2,119.98,0,completed,South
2959,2025-10-25,76,13,2,29.98,0,pending,West
2960,2024-02-13,146,25,9,629.91,0,completed,West
2961,2025-12-05,60,5,5,1499.95,0,completed,North
2962,2024-05-30,119,6,9,256.41,0.05,completed,South
2963,2024-11-30,63,17,1,359.99,0.1,completed,East
2964,2025-03-02,93,21,5,649.95,0,completed,West
2965,2024-02-17,197,25,6,356.95,0.15,refunded,West
2966,2025-05-15,123,20,4,239.96,0,completed,West
2967,2025-01-06,20,10,4,455.96,0.05,pending,South
2968,2025-02-18,142,17,8,3199.92,0,completed,North
2969,2025-01-26,33,19,3,2039.97,0.15,completed,South
2970,2024-03-13,136,11,9,213.66,0.05,completed,West
2971,2025-08-28,100,12,5,18.95,0.05,completed,North
2972,2024-03-06,83,8,2,179.98,0,completed,West
2973,2025-01-28,13,13,7,94.44,0.1,completed,West
2974,2024-08-27,180,4,8,1079.93,0.1,refunded,East
2975,2025-09-16,1,9,3,203.97,0.15,pending,South
2976,2024-06-01,85,15,2,17.98,0.1,completed,South
2977,2024-01-30,59,16,10,2499.9,0,pending,North
